"","System","River","ReturnYear","Total_Returns","AgeClass_0.1","AgeClass_0.2","AgeClass_0.3","AgeClass_0.4","AgeClass_0.5","AgeClass_1.1","AgeClass_1.2","AgeClass_1.3","AgeClass_1.4","AgeClass_1.5","AgeClass_2.1","AgeClass_2.2","AgeClass_2.3","AgeClass_2.4","AgeClass_3.1","AgeClass_3.2","AgeClass_3.3","AgeClass_3.4"
"307","Bristol Bay","Naknek",2021,7180305.8740961,1.04788125193027e-06,1.04708052401707e-06,1.04684090911392e-06,1.04663566694277e-06,1.04514645911746e-06,27602.5403693829,4186127.64537654,2014709.36927467,67852.5864278524,1.04514645911746e-06,7239.53814802814,423070.269489096,437104.72217669,16599.202823376,1.04788125193027e-06,1.04708052401707e-06,1.04684090911392e-06,1.04663566694277e-06
"308","Bristol Bay","Naknek",2022,6455406.80334971,1.03925154039532e-06,1.03883369823699e-06,1.03877062938045e-06,1.03876874747849e-06,1.03921204705777e-06,2534.02638492711,2699792.58287044,2634429.63616971,5293.19036153207,1.03921204705777e-06,4078.60559904086,783505.218792184,325060.983701741,1.03876874747849e-06,1.03925154039532e-06,712.559459749792,1.03877062938045e-06,1.03876874747849e-06
"309","Bristol Bay","Naknek",2023,6895356.03057185,1.01470948456441e-06,1.01388610849974e-06,1.01372357436902e-06,1.01377852423525e-06,1.01454135268338e-06,34446.7134139708,1164266.39693437,4610666.95964864,86803.2629054407,1.01454135268338e-06,1364.76049122777,242830.219729831,754343.910381116,0.00271323528342614,1.01470948456441e-06,633.804344894233,1.01372357436902e-06,1.01377852423525e-06
"310","Bristol Bay","Naknek",2024,3160468.81052516,1.01910246407671e-06,1.01838847654276e-06,1.01815219778214e-06,1.01812658930624e-06,1.01681902515508e-06,630.194560323415,1532513.77247748,926915.424043173,38057.3047518864,1.01681902515508e-06,7.54465352338925e-05,424149.613421961,236366.555313821,1170.56012198216,1.01910246407671e-06,665.385749921826,1.01815219778214e-06,1.01812658930624e-06
"311","Bristol Bay","Nushagak",1963,452397.672366743,0,1.41751423537394e-08,39869.8037515951,1.24801752135747e-08,0,34662.9019428623,4.97704998202916e-07,311993.271078413,1.26013419591392e-08,0,1.26109200527051e-07,65871.6955931703,3.91415684377897e-08,0,0,0,0,0
"312","Bristol Bay","Nushagak",1964,266354.879314094,0,6980.33021072146,51365.8478159364,3.027314953495,0,6.75690486047293e-08,1.24579769110065e-07,1.42572418069264e-07,5.41973735932539e-09,0,0,169010.846296801,38994.8276753415,0,0,0,0,0
"313","Bristol Bay","Nushagak",1965,582186.381791021,0,11313.9376373916,51758.969050146,3589.19552440438,0,1451.00248237438,210435.634814627,213741.414127932,601.631835053041,0,0,47669.842108658,41624.7542104351,0,0,0,0,0
"314","Bristol Bay","Nushagak",1966,411584.841890866,0,2.12858520545382e-08,19633.7410940758,2.46844334672247e-08,0,0.000459733442382781,30.8085589248334,22240.4808150426,2224.92367394788,0,0,166547.305970813,188106.892863916,0,0,12800.6884543664,0,0
"315","Bristol Bay","Nushagak",1967,139628.992514339,0,13963.9895890665,40442.4877793856,10664.7888798476,0,1.20028433400669e-07,1.47336812787502e-07,2.193288634324e-07,2.21609672783912e-08,0,0,66347.7629188134,8209.96334671657,0,0,0,0,0
"316","Bristol Bay","Nushagak",1968,218458.353446574,0,2116.99596444676,9660.59500080926,38788.9232953817,0,2.69572176100366e-05,2.94087569903273e-05,4.96062425841608e-05,22924.7051085326,0,0,124685.099363518,20282.0346079133,0,0,0,0,0
"317","Bristol Bay","Nushagak",1969,184391.565122492,0,4968.43670143304,13934.202324427,1350.56420360344,0,669.868047131506,86140.1087622058,51330.1631088867,226.385665918363,0,7.62517406486189e-10,15074.1527658751,10697.6835430093,0,0,0,1.14480579293797e-09,0
"318","Bristol Bay","Nushagak",1970,865759.514533286,0,9147.92490703159,83442.9337882092,0,0,2290.05744378872,91353.3322463138,672473.511216871,0,0,2.62524719200348e-09,5088.87342001168,1962.88151105747,0,0,0,0,0
"319","Bristol Bay","Nushagak",1971,674291.305673819,0,2.5714299467464e-08,26639.7072198541,1060.56154503267,0,7.45608196401704e-08,118677.086274913,520070.546104353,3.4484031941831e-06,0,7843.40452592521,4.87039049382313e-08,1.43313366192182e-07,0,0,0,0,0
"320","Bristol Bay","Nushagak",1972,87174.071285159,0,0,1.31945606327401e-09,0,0,0,35190.1466128597,47473.7888034528,1.78107359213406e-09,0,0,4510.13586884221,1.25348326017719e-09,0,0,0,0,0
"321","Bristol Bay","Nushagak",1973,417125.006314853,0,2653.71836140932,97506.8810194013,7853.86379608574,0.000251830831347733,0,4814.98787861668,293844.575409648,4048.09057734382,0.000246029376275652,0,3.75632791667341e-09,6402.88877447561,8.20606497371859e-09,0,0,0,0
"322","Bristol Bay","Nushagak",1974,252194.813153367,0,1210.67305375856,3369.78261572173,5025.87323738225,0,3816.14181994693,127285.038822224,66889.0585368387,2760.40446788406,0,486.230509462073,36821.1287551858,4530.4813349625,0,0,0,0,0
"323","Bristol Bay","Nushagak",1975,1053797.8024605,0,3598.43890147059,9601.37145104713,1.03634744445765e-08,0,0.00411505140000129,0.985516489448215,12168.9357351165,4045.32072590585,0,0.757645511168111,745792.847957961,278589.140411939,0,0,0,0,0
"324","Bristol Bay","Nushagak",1976,1083587.24995388,0,4045.62272461216,75229.3131950221,0,0,0,71034.1837502203,807916.233670052,3442.495114493,0,0,28354.8229357604,93564.5785637221,0,0,0,0,0
"325","Bristol Bay","Nushagak",1977,1096783.00507405,0,1111.57367406135,25301.7215071814,887.015611742288,0,0,0.00657508166448096,863254.686828519,2596.4900809137,0,0,46130.0749290615,157501.435867489,0,0,0,0,0
"326","Bristol Bay","Nushagak",1978,1431831.66939481,0,15231.3336721392,3.2799491765069e-08,1815.77618917553,128.14740443789,33597.7301883004,4.7053893377783e-06,1231778.49619891,7.44600466825118e-06,0,2.27270790944936e-07,61562.1412000931,87718.0445293384,0,0,0,0,0
"327","Bristol Bay","Nushagak",1979,1048799.62561347,0,6032.60467756801,16604.0741026542,1.21585361887587e-08,0,0,622880.05626241,69.6366241857652,12061.6407165784,0,0,347527.833855794,43018.8672895066,0,0,604.912084759761,0,0
"328","Bristol Bay","Nushagak",1980,5389939.1688738,0,0,62380.8344123591,13547.7779884143,0,3.05972475377234e-09,190046.542386955,4934293.18419978,7.64943935123092e-09,0,3.82465594221543e-09,154757.080823384,34913.7490628905,0,0,0,0,0
"329","Bristol Bay","Nushagak",1981,3875793.56709563,0,1.15880763941388e-08,16136.1622511056,9.75838012187993e-09,0,0,21273.9792365081,3422922.56150981,95362.8937858531,0,7963.62566408149,203259.642114185,108874.70253407,0,0,0,0,0
"330","Bristol Bay","Nushagak",1982,4067177.59329996,0,72863.2049650124,345825.411301185,63770.3176394488,2595.98894958654,9.68270931008743e-10,89106.4176431423,3028330.45357446,57970.4165934087,0,0,2.90340655514435e-09,406715.382633708,0,0,0,0,0
"331","Bristol Bay","Nushagak",1983,2159923.60346095,0,22436.2069590502,529083.819648471,133718.047727785,0,0,430996.667258683,933191.771299763,92537.4152047672,0,0,11883.0628468104,6076.61251557324,4.28498874291773e-08,0,4.04075740410298e-09,0,0
"332","Bristol Bay","Nushagak",1984,1340820.43467096,0,30303.8835998973,523064.779439511,1.35704662828151e-07,0,0,19768.34400461,767683.427626758,4.54544744430436e-08,0,0,2.64660711400162e-09,3.74406882993933e-09,0,0,0,0,0
"333","Bristol Bay","Nushagak",1985,995643.313090766,0,82470.0296336754,101602.148820468,34504.4839765543,0,1194.6158651292,250006.004236372,312947.335906828,45525.5038700406,0,0,167393.190781693,5.61533459673433e-09,0,0,0,0,0
"334","Bristol Bay","Nushagak",1986,2379337.92750617,8.90187842235939e-08,115054.711935882,420279.408315352,8931.03686106147,0,275.840543219469,125109.028118001,1576924.65664309,8819.91913053572,0,0,2611.8873910791,121331.438567855,0,0,0,0,0
"335","Bristol Bay","Nushagak",1987,1380199.93065938,0,10147.1559370988,502453.47950264,34030.6013980189,0,1.55128756194565e-05,233673.059310938,594091.303099712,5804.33139481424,0,0,1.73804769461259e-07,4.61320123559136e-07,6.68644213363287e-09,0,0,0,0
"336","Bristol Bay","Nushagak",1988,1090076.22722232,0,85590.5135228253,218564.409449476,111519.902338948,0,0,46770.5412210206,543194.450703628,71345.3274444259,0,0,5890.14117376119,6628.18566532267,572.75570291166,0,0,0,0
"337","Bristol Bay","Nushagak",1989,1190738.06078031,0,94281.4228582066,533284.555659323,26533.2433224767,0,0,63478.0956455417,432522.59171639,17209.8301304073,0,0,3961.82012938278,19466.5013185819,0,0,0,0,0
"338","Bristol Bay","Nushagak",1990,1804526.25503149,0,174614.990794573,803990.206117516,63475.4929572769,0,0,98020.4532820955,638819.125362922,20857.6808012175,0,0,2858.39739710762,1889.90831878611,0,0,0,0,0
"339","Bristol Bay","Nushagak",1991,1628966.62721073,0,53519.9505344395,667893.303065515,54040.4706513052,0,0,32993.8193841774,791155.337996986,18463.5061369168,0,0,2.42536906225103e-09,10900.23944139,0,0,0,0,0
"340","Bristol Bay","Nushagak",1992,1888874.17384669,0,87497.3427589635,450950.245648164,217691.062776329,0,0,206199.488894642,660534.688197484,200173.728419799,0,0,15735.1581001703,50092.4590511316,6.60074031248278e-09,0,0,0,0
"341","Bristol Bay","Nushagak",1993,2580049.13206943,0,108080.063342607,463980.437262671,110429.81411821,0,0,105904.23479021,1651453.31197424,122521.50793225,0,0,5343.42696160615,11516.8172206779,819.518466962662,0,0,0,0
"342","Bristol Bay","Nushagak",1994,1436463.30122359,0,13533.5770666743,588589.891074616,19981.3658297456,0,400.641155600087,37828.3554258622,693606.135894039,72228.5291943184,0,0,1126.02302647214,7213.85639179295,1954.92616446782,0,0,0,0
"343","Bristol Bay","Nushagak",1995,810994.888026111,0,102933.035218081,138115.692666251,113334.825345717,0,0,124515.362637432,292042.135124859,22474.6764560016,0,188.803990537683,13238.5024945542,3919.95069701234,0,0,231.9033956655,0,0
"344","Bristol Bay","Nushagak",1996,1623168.65684845,0,41500.7619715601,340637.756540837,4627.14143638916,0,0,130535.065050283,1073214.74422365,8432.66960914471,0,0,2430.01136919642,21790.5066473849,0,0,0,0,0
"345","Bristol Bay","Nushagak",1997,817646.872974928,0,1503.92121771713,49450.2596423759,1046.6249028997,0,207.106907548087,48386.2812549938,567660.163538025,124084.288188229,6.13404510585651e-05,0,9026.60558420404,10371.3837310479,5910.23794654447,0,0,2.44795695475372e-09,0
"346","Bristol Bay","Nushagak",1998,991559.918390668,0,2075.99492738091,28616.3343658414,2.15501925871555e-09,0,563.012797564585,70182.1556904351,828614.678953225,56241.8938024046,0,1.84723317531898e-09,772.89449780223,4492.95335600579,2.15501925871555e-09,0,2.46278286859602e-09,0,0
"347","Bristol Bay","Nushagak",1999,451807.045806223,0,0,0,0,0,0,62890.7641215736,277738.128173881,102421.804362105,0,0,5624.84341663388,3131.50573202792,1.08732589138028e-09,0,0,0,0
"348","Bristol Bay","Nushagak",2000,1344618.29639977,0,0,0,0,0,0,363788.390887271,925448.81908919,7773.98101232732,0,0,13338.3822432371,34268.7231677444,0,0,0,0,0
"349","Bristol Bay","Nushagak",2001,2093784.90694055,0,0,0,0,0,5.31089533943836e-09,37572.1894059692,1857241.2856885,186961.535385557,0,0,4811.35786109076,7198.5385994329,0,0,0,0,0
"350","Bristol Bay","Nushagak",2002,691785.044880413,0,0,0,0,0,0,154933.593198501,423104.905511225,99273.3821853714,0,9.26228294456243e-10,4075.14617142039,10398.0178138945,0,0,0,0,0
"351","Bristol Bay","Nushagak",2003,2409659.77058579,0,0,0,0,0,1.00204660819666e-09,88030.5695740613,2237868.85698218,27111.8720733679,0,1.00204660819666e-09,7352.30030476671,49296.1716514107,0,0,0,0,0
"352","Bristol Bay","Nushagak",2004,2062487.12260245,0,0,0,0,0,0,240487.491933777,1540416.41747768,207962.959241411,3141.62838429013,0,13097.9929440343,57380.6326212477,2.41203572605426e-09,0,0,3.37650350418081e-09,0
"353","Bristol Bay","Nushagak",2005,3672976.30209629,0,0,0,0,0,1.71084071656003e-09,256405.375229429,3299219.83466898,77948.2425410116,0,0,5166.52049467201,34236.3291621872,5.12534700161994e-09,0,0,0,0
"354","Bristol Bay","Nushagak",2006,2731826.27073122,0,7788.32405084639,31274.8357457164,6241.04597162867,0,1.76773704071167e-09,179949.038081643,2113325.08612488,374845.074158252,0,0,4763.34463212569,13639.5219661207,0,1.76773704071167e-09,0,0,0
"355","Bristol Bay","Nushagak",2007,2469463.10559578,0,0,0,0,0,1.22614017662066e-09,388618.202920449,1763507.71788896,257535.385219123,1084.2095421398,0,30293.1040794289,24209.8880194185,4214.59792625993,0,0,0,3.06543346439942e-09
"356","Bristol Bay","Nushagak",2008,1909482.51005245,0,5026.92581272982,66769.1819139994,18960.8032325333,0,2409.38372032272,194650.117400438,1543092.12084198,68339.5712035949,363.373577345907,0,1.13993831235916e-09,9871.03234950566,0,0,0,0,0
"357","Bristol Bay","Nushagak",2009,2077745.76725557,0,0,0,0,0,1.11273526461665e-09,359162.588976833,1474123.86197733,216438.590179294,0,0,5760.26466354301,22260.4614585726,0,0,0,0,0
"358","Bristol Bay","Nushagak",2010,1206250.66000498,0,4695.94203598953,7279.4335735332,9543.30228758461,0,1034.01659746382,104739.84738397,975338.19625788,79377.8590575187,0,0,8747.68063347035,15494.3821775733,0,0,0,0,0
"359","Bristol Bay","Nushagak",2011,1167743.47542905,0,2.62875280433677e-09,53636.4851208468,1441.06633161757,0,1273.49879457973,30883.2395986522,1017213.64630729,37100.3411797458,0,0,5282.21390168137,20912.9841946361,0,0,0,0,0
"360","Bristol Bay","Nushagak",2012,1038209.03832845,0,997.786352428849,10879.2504138378,9824.96782768697,0,627.397220647775,163624.600123549,750618.310451247,94243.8262835857,0,0,2.32002663649614e-09,7392.89965546498,3.16367413795912e-09,0,0,0,0
"361","Bristol Bay","Nushagak",2013,2010208.72414432,0,0,11309.44128207,0,0,1.6205857209318e-09,97921.8693864645,1834715.03123496,54932.9005954539,0,0,4819.44601494909,6510.03563042492,0,0,0,0,0
"362","Bristol Bay","Nushagak",2014,1510848.69621363,0,0,4535.09855681046,3410.25160850077,0,1.04496144584564e-09,203130.295874963,1140499.8160729,142272.260393701,0,1.04496144584564e-09,4715.28214582489,12285.6915609299,0,0,0,0,0
"363","Bristol Bay","Nushagak",2015,2475860.1983152,0,0,18243.7546998352,0,0,9.49333658469398e-10,206783.841276026,2223040.27062009,25691.4534421532,0,0,2100.87827708973,3.32218757486339e-09,3.79680655256918e-09,0,0,0,0
"364","Bristol Bay","Nushagak",2016,2575667.3057219,0,0,9.10064787701739,3.32415087877898e-09,0,5632.10546594796,486257.720178261,2060681.74574473,16029.9951723689,0,0,3339.2688382183,3717.36967449309,3.32415087877898e-09,0,0,0,0
"365","Bristol Bay","Nushagak",2017,8199368.38266315,0,0,0,0,0,12587.6821715444,3586570.85022912,4407859.51753084,103137.538084117,0,0,52482.2144127485,36730.5802347759,0,0,0,0,0
"366","Bristol Bay","Nushagak",2018,9602178.93404977,0,0,5.45740006583342e-09,0,0,10214.1695964636,1124540.61726678,8286002.14099015,70631.0216910613,0,3.63824592788122e-09,13701.7140705113,97089.2704347921,0,0,0,5.45740006583342e-09,0
"367","Bristol Bay","Nushagak",2019,4306596.06892083,0,0,0,0,0,7129.22808721296,504879.848232399,3630434.37766667,38717.885189545,0,30.894866837859,65786.9483717269,59616.8865064359,0,0,0,0,0
"368","Bristol Bay","Nushagak",2020,3625516.90068016,0,0,0,0,0,6001.98910534776,1701541.74865207,1871659.88186364,23052.6270801949,0,0,9783.41804822642,13477.2359306779,0,0,0,0,0
"369","Bristol Bay","Nushagak",2021,15073788.6356655,1.05502852028377e-06,1.05494996809459e-06,1.05496333011573e-06,1.0549592275926e-06,1.0549543724781e-06,4749.08640018735,8584678.53856882,6222453.5193613,38872.3033914353,1.0549543724781e-06,1.05502852028377e-06,179594.782253145,34035.7544274644,9404.65125153413,1.05502852028377e-06,1.05494996809459e-06,1.05496333011573e-06,1.0549592275926e-06
"370","Bristol Bay","Nushagak",2022,16333545.245447,1.04795556335275e-06,1.04801663712188e-06,1691.57388032927,1.04802442336815e-06,1.04798701425138e-06,2781.57734554409,1676444.68173259,14079471.9263673,111158.791387262,1.04798701425138e-06,1.04795556335275e-06,366809.935979964,95186.758742446,1.04802442336815e-06,1.04795556335275e-06,1.04801663712188e-06,1.04802554135999e-06,1.04802442336815e-06
"371","Bristol Bay","Nushagak",2023,5448620.10264517,1.01695733314259e-06,1.01696411521907e-06,1.01696489309611e-06,1.01696472021402e-06,1.01696708310919e-06,14671.2110044814,297019.88997897,4660214.27689474,112653.644738492,1.01696708310919e-06,1311.63384628896,49533.0869447974,309663.883089738,3552.47613749105,1.01695733314259e-06,1.01696411521907e-06,1.01696489309611e-06,1.01696472021402e-06
"372","Bristol Bay","Nushagak",2024,5629034.74787806,1.02247521160884e-06,1.02248025955531e-06,1.02248090645327e-06,1.02248044976889e-06,1.02248013032157e-06,7082.96759480218,4400723.23246076,1031403.98312811,96006.8331958903,1.02248013032157e-06,782.269692777228,46113.8431891457,42723.2292662728,4198.3893400757,1.02247521160884e-06,1.02248025955531e-06,1.02248090645327e-06,1.02248044976889e-06
"373","Bristol Bay","Ugashik",1963,679649.323283837,0,0,0,0,0,867.022758235866,27692.2549353037,165551.586934069,996.989660673874,0,3694.46063888672,440004.049669424,40842.9586872424,0,0,9.03956588131486e-10,9.03609508689273e-10,0
"374","Bristol Bay","Ugashik",1964,1305818.31606283,0,2.73400120426472e-09,0,0,0,67.6839307445112,937285.507472268,60776.5932101259,0,0,5926.18776712196,248741.342367595,53021.0012780931,0,0,3.96430174592187e-08,3.68388083289561e-05,0
"375","Bristol Bay","Ugashik",1965,2884254.35077457,0,0,10770.4819695635,0,0,240.732810187664,329872.156775916,391311.606354852,649.065755051205,0,1262.44017470201,1997877.25616841,152270.610765872,0,0,6.51860864176149e-09,6.49494374815918e-09,0
"376","Bristol Bay","Ugashik",1966,1373739.2773402,0,0,699.076699432332,0,0,0,77486.9444911143,484228.907734943,961.836229901524,0,754.095812192974,273290.003538251,531779.576472451,1.84173705200868e-09,0,1451.84970473443,3086.98665717511,0
"377","Bristol Bay","Ugashik",1967,440092.796162451,0,0,1.06478984636585e-09,0,0,133.664341158354,10883.5452489168,149927.907053771,1165.81149874685,0,48.901593928048,158144.038617612,119788.927808315,0,0,1.06458690361054e-09,1.06478984636585e-09,0
"378","Bristol Bay","Ugashik",1968,149356.419004232,0,0,102.232460730913,0,0,7.99915848061505e-10,18937.8619586213,21607.7313323553,79.3183803975237,0,10590.2432874921,77496.9099422455,20233.0552743817,266.342209837177,0,8.04158449566225e-10,42.7241581690641,0
"379","Bristol Bay","Ugashik",1969,301894.301680882,0,373.240661056587,0,0,0,100.575775744334,47512.0865504668,8226.24415352521,2125.79085379284,0,2815.21277212956,220162.908291361,20578.242622801,0,0,2.15391029111223e-09,2.15433612207365e-09,0
"380","Bristol Bay","Ugashik",1970,1052934.46111376,0,0,406.762666542812,0,0,0,772415.783771252,51187.141399962,0,0,0,212639.57545864,16285.1978173547,0,0,4.57891762005814e-09,4.57397540088424e-09,0
"381","Bristol Bay","Ugashik",1971,1774596.39188806,0,1.66863186147551e-09,1.66715900376268e-09,117.074065185077,0,0,98165.5942208475,1554968.78644942,549.039499428946,0,1.67794587697893e-09,42250.3376177687,76457.5616204593,0,0,1793.83667338834,294.161741552358,0
"382","Bristol Bay","Ugashik",1972,131748.183570583,0,0,6.37304498937817e-10,6.38429878088867e-10,0,111.070532650051,16984.7086799186,54843.6594661183,228.375448760938,0,0,42253.9569386811,17326.4125044507,6.38429878088867e-10,0,6.36772472306279e-10,6.37304498937817e-10,0
"383","Bristol Bay","Ugashik",1973,63411.413719911,0,0,4.4602206017896e-10,0,0,4.46023577824299e-10,4547.89600353383,10063.2709430591,4.46023604226231e-10,0,319.260557600381,13507.686703439,34931.5139690132,0,0,41.7855432635963,5.57527575260092e-10,0
"384","Bristol Bay","Ugashik",1974,66751.5754288623,0,0,0,0,0,9.2792928662941e-10,3708.87462633552,5660.77021456654,9.27929321488729e-10,0,205.928029310741,52667.526642019,4394.11012664316,114.365789984547,0,9.27929163141209e-10,0,0
"385","Bristol Bay","Ugashik",1975,525564.694158212,0,0,0,0,0,2.48107641826617e-09,193375.625943543,2799.2416642571,0,0,0,303315.547440934,24457.5466165374,138.013634923501,0,1478.71885801225,2.48098106819494e-09,0
"386","Bristol Bay","Ugashik",1976,618700.618826705,0,1.5986291442826e-07,1.18372700707763e-07,0,0,0,2.16737220462922e-07,4.04824387872159e-07,0,0,5.27918987284524e-07,573772.558892092,1.99183847560234e-06,9.58339761745836e-08,0,44928.0599289508,2.14659412728756e-06,0
"387","Bristol Bay","Ugashik",1977,429697.41259432,0,9.14822322056889e-10,4466.56340335009,0,0,0,26044.9453294312,87270.6299293576,0,0,0,145198.447240521,165880.3127445,0,0,85.1069886214399,751.406958537284,0
"388","Bristol Bay","Ugashik",1978,97115.015029427,0,0,1.44232296892108e-09,1.449826941601e-09,0,1087.59501117054,9986.42684856561,6764.36217623367,1.449826941601e-09,0,14009.5959676045,21376.5651354758,39457.8317891019,1722.90762275046,0,1743.93744890345,965.793029616729,0
"389","Bristol Bay","Ugashik",1979,2286731.6205384,0,1672.08801420302,0,0,0,3.92411949288777e-09,1565298.94684351,8384.85571233572,322.460295138254,0,5168.95767015129,660051.917890254,37293.9732847313,0,0,6039.3611245142,2499.05970355643,0
"390","Bristol Bay","Ugashik",1980,4642573.23972568,0,2.38260796255533e-07,4.00546880279961e-06,0,0,792.364629526288,2328526.86926558,578240.207247779,4.58906976823501e-05,0,61271.8531477058,1608268.16137964,65473.7840052232,0,5.73445543909917e-08,1.14824480088673e-08,2.58417342119595e-08,0
"391","Bristol Bay","Ugashik",1981,4078237.47704977,0,0,11007.9580014494,0,0,0,642642.929691399,1705027.67534894,0,0,0,1352579.36062715,365466.276386944,0,0,1513.27699388139,2.78359473408e-09,0
"392","Bristol Bay","Ugashik",1982,2682649.72556753,0,0,7169.64889818984,0,0,22988.4074079741,245523.689600034,1822598.00227948,8659.84833956685,0,3163.41103804222,230132.821228777,341623.685571504,790.211203966802,0,0,0,0
"393","Bristol Bay","Ugashik",1983,4148448.41769836,0,0,4.44935546862274e-09,0,0,1117.26130919644,3310049.20688371,336577.380655339,5812.76646934854,0,10427.2928765737,343911.61502173,138885.490897533,4.44942941621965e-09,0,4.44956346618307e-09,1667.40358491954,0
"394","Bristol Bay","Ugashik",1984,4166991.72217075,0,240.631933437733,5235.63394950824,4.28767339651455e-09,0,861.929597269835,1405682.3347348,786899.520829001,4513.35789085792,0,35830.1908593104,1672860.70123281,253588.766239226,1278.65490451153,0,4.28796317496854e-09,4.28777516914304e-09,0
"395","Bristol Bay","Ugashik",1985,7940798.19799612,0,0,4923.24844308841,0,0,4612.32964532082,1742861.18268677,2168627.53229607,23148.854667424,0,6623.3847425797,3340398.47223444,649603.193280413,3.93019395505043e-09,0,3.92791451524724e-09,3.92719384733323e-09,0
"396","Bristol Bay","Ugashik",1986,6727273.6962772,0,0,4885.73586682424,0,0,5.31298334790094e-09,325144.672033536,3026320.34150907,14429.1368635021,0,266.239669649013,2261030.8645913,1090175.90299163,4902.93311293349,0,117.869638745066,0,0
"397","Bristol Bay","Ugashik",1987,2910012.7073318,271.191071686622,1456.02505298661,11993.4613599378,1155.86799807102,0,74.2214809106225,733502.9645429,680800.952487528,3536.13210838342,0,3616.4989548217,543094.918270168,929012.015823602,1322.20700652626,0,176.251174275777,0,0
"398","Bristol Bay","Ugashik",1988,2155143.21163953,0,1889.85723873398,9752.74664476012,727.952764654967,0,445.950907248594,479102.576627199,252201.235623603,8557.77137884881,0,50457.4802705524,562361.88572287,788805.734587203,840.019873847847,0,2.18563711392369e-09,2.18577569308049e-09,0
"399","Bristol Bay","Ugashik",1989,5363340.0715972,0,5097.52408205148,8788.15516509279,4.42318319403165e-09,0,555.393296290367,646743.34623154,605094.479534705,2965.71917984782,4.42173050198647e-09,1021.61462830946,3868563.22840385,221167.201057489,2660.54288782294,4.42706445475937e-09,682.867130182754,4.42388799686211e-09,0
"400","Bristol Bay","Ugashik",1990,2712617.43814504,0,5014.24623478863,48370.4709120281,0,0,97.2794790342384,459249.597640838,807793.190513286,12415.9466467443,0,791.251470575979,878253.70986812,500631.745379609,4.70490446269037e-09,0,4.7053536375004e-09,4.70510202096046e-09,0
"401","Bristol Bay","Ugashik",1991,5959036.39427273,0,568.651505996897,7801.40335213707,46.7038320990196,0,1791.93032703654,856333.735321201,2678328.79409752,2117.00732854114,0,11200.6613673222,1927859.18515675,470702.978929069,3.8596705644854e-09,0,3.85987112695374e-09,2285.34305504872,0
"402","Bristol Bay","Ugashik",1992,6341238.572572,0,3611.65545799285,7709.12706834204,4.58550746002945e-09,0,5841.08423705818,470687.77051868,1811306.18856715,77767.8104577505,0,33263.3811818772,1998210.95755658,1925221.38010179,5839.10368248043,0,1780.11374228449,4.58582903211951e-09,0
"403","Bristol Bay","Ugashik",1993,6216697.59124577,0,0,8149.22326654876,0,0,973.071157263856,928149.840586936,795903.366481872,13745.0656287938,0,13862.6982650766,2017208.90674094,2421156.58908385,17548.830034465,0,1.78719541262965e-08,5.1062598838858e-09,0
"404","Bristol Bay","Ugashik",1994,5569971.24487374,0,442.530328233677,10683.0067462552,4.94393755175418e-09,0,6843.17303918373,374219.713228963,407113.500122584,19276.3934277876,0,12550.9804609673,2510466.39110452,2182844.23649362,39039.4032410321,0,6050.56601993953,441.350660645009,0
"405","Bristol Bay","Ugashik",1995,5912957.99937312,0,4731.03556110147,263.631186075617,1406.93413899486,0,6376.27208367574,2063055.64428774,787820.686063366,10738.1419699441,0,420.429599983045,2004494.78858404,1024308.94188398,1267.12774021484,0,9.01069397509816e-09,8074.36627399965,0
"406","Bristol Bay","Ugashik",1996,5370652.68118964,0,1082.10316478167,59370.4019941924,3.23078773104032e-09,0,1969.60993482482,322825.193912444,3857991.30699428,2495.31996035602,0,9211.45943101199,452473.686049995,662361.370631874,872.229115591601,0,2.85930663262262e-07,4.84541054043158e-09,0
"407","Bristol Bay","Ugashik",1997,2508751.34826782,0,0.00771900977626585,2503.05052463882,1048.17678180806,0,19397.4356539719,408126.139475337,839604.929808562,19159.9388047389,0,5033.34775033885,935883.713639344,276441.972783879,1552.63054329217,0,3.08152462754545e-05,0.00475208079596916,0
"408","Bristol Bay","Ugashik",1998,1892274.61796805,0,2857.13267416558,1013.08338436837,0,0,10260.6916605868,260832.749944349,391217.229636828,690.723671480195,0,7829.84775130338,273290.197404607,940447.822736634,3835.13910372236,0,1.52845441235973e-09,1.52726489569462e-09,0
"409","Bristol Bay","Ugashik",1999,5223880.80656796,0,0,0,0,0,0,3803140.40344641,521899.934422871,29347.0308629811,0,3.5288748767545e-09,596048.477339135,244593.849520253,27506.529377886,0,3.53371299361553e-09,1344.5815984201,0
"410","Bristol Bay","Ugashik",2000,2300098.2883485,0,0,0,0.101191209529456,0,0,260683.564861841,1732034.86209766,8349.84577279822,0,0,130226.105110663,168386.806978049,0,0,2.11426352577898e-09,417.002336276575,0
"411","Bristol Bay","Ugashik",2001,1467574.96240205,0,0,0.472522229573812,0,0,1237.27436418543,283827.953786327,1050833.3022563,31423.7203398825,96.8405409874616,2867.17476268602,31801.3042183789,63023.6444618099,2367.32175694248,0,1.24859269754054e-09,95.9533923163646,0
"412","Bristol Bay","Ugashik",2002,2499048.61199872,0,0.092342275303774,0,0,0,3670.8789146905,179053.304944581,647818.202319307,1054.79671277598,0,21.415483541965,1657638.04164836,9008.42762022473,783.036472720679,1.25443225669491e-09,0.323197966074454,0.0923422765592992,0
